time,price,quantity
1631435274.5290859,180.79000000,5.00000000
1631435274.537451,180.83000000,9.60000000
1631435274.598795,180.80000000,7.75000000
1631435275.679075,180.80000000,0.78000000
1631435275.728898,180.83000000,13.83000000
1631435275.729923,180.84000000,5.00000000
1631435275.7306979,180.85000000,68.68000000
1631435276.4042711,180.85000000,0.83000000
1631435276.529205,180.83000000,2.24000000
1631435276.937224,180.80000000,14.22000000
1631435279.737354,180.76000000,2.48000000
1631435279.94339,180.76000000,5.90000000
1631435279.953731,180.76000000,2.48000000
1631435279.9546618,180.80000000,13.83000000
1631435279.95538,180.80000000,3.86000000
1631435279.9558988,180.81000000,3.70000000
1631435280.743232,180.77000000,2.00000000
1631435282.580587,180.73000000,25.71000000
1631435282.5815349,180.73000000,1.27000000
1631435282.582211,180.71000000,0.80000000
1631435282.582767,180.69000000,12.22000000
1631435282.5833411,180.69000000,12.00000000
1631435284.136985,180.71000000,7.68000000
1631435284.1392798,180.71000000,4.32000000
1631435284.155169,180.68000000,2.18000000
1631435284.162152,180.68000000,15.00000000
1631435284.179251,180.68000000,0.50000000
1631435284.1803598,180.68000000,14.00000000
1631435284.557816,180.68000000,13.67000000
1631435284.6450171,180.68000000,12.00000000
1631435284.660257,180.68000000,8.73000000
1631435284.779114,180.68000000,13.02000000
1631435284.788932,180.68000000,2.20000000
1631435284.7902331,180.68000000,11.64000000
1631435284.958623,180.69000000,1.59000000
1631435284.960147,180.70000000,8.40000000
1631435284.9605381,180.71000000,2.00000000
1631435284.9609869,180.72000000,8.40000000
1631435284.9614,180.73000000,5.00000000
1631435284.9617531,180.73000000,11.06000000
1631435284.962105,180.73000000,17.47000000
1631435284.979072,180.75000000,17.95000000
1631435284.9805849,180.68000000,1.09000000
1631435284.982806,180.68000000,1.17000000
1631435284.995919,180.68000000,6.60000000
1631435285.029092,180.68000000,1.87000000
1631435285.081866,180.68000000,1.50000000
1631435285.189193,180.68000000,11.91000000
1631435285.2372139,180.68000000,12.81000000
1631435285.280876,180.68000000,7.38000000
1631435285.336771,180.68000000,12.48000000
1631435285.389931,180.68000000,11.60000000
1631435285.43873,180.68000000,12.51000000
1631435285.4896069,180.68000000,12.19000000
1631435285.586451,180.68000000,13.42000000
1631435285.6345851,180.68000000,12.31000000
1631435285.679807,180.68000000,12.88000000
1631435285.697176,180.68000000,23.87000000
1631435285.71059,180.68000000,1.78000000
1631435285.729155,180.68000000,3.00000000
1631435285.7299929,180.68000000,25.93000000
1631435285.736491,180.68000000,13.11000000
1631435285.753525,180.68000000,13.02000000
1631435285.8292658,180.68000000,13.38000000
1631435285.830859,180.68000000,7.00000000
1631435285.848757,180.69000000,0.50000000
1631435285.899918,180.68000000,3.58000000
1631435285.929266,180.68000000,55.37000000
1631435285.9301162,180.69000000,1.10000000
1631435285.952982,180.68000000,3.94000000
1631435285.957727,180.68000000,3.88000000
1631435285.985148,180.68000000,12.35000000
1631435286.042946,180.68000000,12.64000000
1631435286.092476,180.68000000,6.60000000
1631435286.129161,180.68000000,12.15000000
1631435286.182144,180.68000000,11.85000000
1631435286.229114,180.68000000,6.83000000
1631435286.229967,180.68000000,13.14000000
1631435286.248886,180.68000000,2.11000000
1631435286.302164,180.68000000,13.05000000
1631435286.383277,180.68000000,13.09000000
1631435286.432832,180.68000000,13.81000000
1631435286.488595,180.68000000,10.19000000
1631435286.532456,180.68000000,12.88000000
1631435286.583911,180.68000000,0.56000000
1631435286.6292439,180.68000000,11.97000000
1631435286.680035,180.68000000,11.87000000
1631435286.729229,180.68000000,1.11000000
1631435286.730154,180.68000000,12.13000000
1631435286.780407,180.68000000,11.56000000
1631435286.831666,180.68000000,12.37000000
1631435286.880076,180.69000000,6.80000000
1631435286.8805299,180.69000000,3.20000000
1631435286.881213,180.68000000,5.61000000
1631435286.892,180.68000000,7.86000000
1631435286.929155,180.68000000,12.34000000
1631435286.958557,180.68000000,7.91000000
1631435286.979989,180.68000000,12.46000000
1631435286.985125,180.68000000,6.60000000
1631435287.029202,180.68000000,11.54000000
1631435287.07927,180.68000000,12.49000000
1631435287.129153,180.68000000,8.58000000
1631435287.179148,180.68000000,12.38000000
1631435287.189881,180.68000000,4.92000000
1631435287.208813,180.68000000,8.33000000
1631435287.229194,180.68000000,1.54000000
1631435287.230422,180.68000000,11.62000000
1631435287.261836,180.68000000,9.25000000
1631435287.27919,180.68000000,8.22000000
1631435287.280124,180.68000000,8.58000000
1631435287.297668,180.68000000,0.76000000
1631435287.333205,180.68000000,13.07000000
1631435287.346565,180.68000000,6.34000000
1631435287.352045,180.68000000,4.63000000
1631435287.355907,180.68000000,1.00000000
1631435287.379848,180.68000000,0.85000000
1631435287.391802,180.68000000,67.67000000
1631435287.4293172,180.68000000,12.90000000
1631435287.4896781,180.68000000,8.30000000
1631435287.529255,180.68000000,58.00000000
1631435287.530327,180.68000000,12.51000000
1631435287.553449,180.68000000,7.00000000
1631435287.580083,180.68000000,12.13000000
1631435287.62911,180.68000000,17.19000000
1631435287.630144,180.68000000,2.03000000
1631435287.630812,180.68000000,11.53000000
1631435287.631228,180.68000000,2.41000000
1631435287.657084,180.68000000,18.00000000
1631435287.658474,180.68000000,44.55000000
1631435287.6791239,180.68000000,14.00000000
1631435287.680317,180.68000000,5.27000000
1631435287.680748,180.68000000,2.10000000
1631435287.6812742,180.68000000,9.38000000
1631435287.681647,180.68000000,12.00000000
1631435287.682011,180.68000000,4.67000000
1631435287.693099,180.68000000,7.41000000
1631435287.702815,180.68000000,15.00000000
1631435287.7052941,180.68000000,21.62000000
1631435287.72927,180.68000000,1.00000000
1631435287.7302809,180.68000000,12.00000000
1631435287.7309089,180.68000000,2.00000000
1631435287.740664,180.68000000,14.00000000
1631435287.750562,180.68000000,8.00000000
1631435287.7799199,180.68000000,6.48000000
1631435287.780405,180.68000000,2.39000000
1631435287.786178,180.68000000,8.76000000
1631435287.79136,180.68000000,11.48000000
1631435287.806745,180.68000000,3.49000000
1631435287.829311,180.68000000,1.34000000
1631435287.8461509,180.68000000,55.37000000
1631435287.849008,180.68000000,11.98000000
1631435287.857558,180.68000000,55.37000000
1631435287.8792121,180.68000000,27.20000000
1631435287.90044,180.68000000,0.62000000
1631435287.902279,180.68000000,15.87000000
1631435287.904796,180.68000000,1.55000000
1631435287.9292521,180.68000000,2.04000000
1631435287.9349902,180.68000000,12.93000000
1631435287.936844,180.68000000,12.98000000
1631435287.954565,180.68000000,2.28000000
1631435287.980648,180.68000000,13.15000000
1631435287.9833448,180.68000000,4.11000000
1631435287.989918,180.68000000,0.34000000
1631435288.00467,180.68000000,6.00000000
1631435288.029109,180.68000000,1.85000000
1631435288.0297909,180.68000000,69.21000000
1631435288.040117,180.68000000,11.79000000
1631435288.058073,180.68000000,2.62000000
1631435288.079963,180.68000000,12.79000000
1631435288.104762,180.68000000,5.91000000
1631435288.109385,180.68000000,6.10000000
1631435288.129199,180.68000000,5.53000000
1631435288.1302788,180.68000000,40.00000000
1631435288.140088,180.68000000,55.39000000
1631435288.1427462,180.68000000,11.20000000
1631435288.1798851,180.68000000,10.00000000
1631435288.229085,180.68000000,10.00000000
1631435288.229887,180.68000000,5.58000000
1631435288.251008,180.68000000,19.09000000
1631435288.259834,180.68000000,4.43000000
1631435288.280103,180.68000000,4.61000000
1631435288.280608,180.68000000,1.50000000
1631435288.312256,180.68000000,10.69000000
1631435288.329236,180.68000000,13.81000000
1631435288.3791318,180.68000000,16.60000000
1631435288.429187,180.68000000,11.84000000
1631435288.4801338,180.68000000,11.25000000
1631435288.529183,180.68000000,9.56000000
1631435288.579169,180.68000000,6.01000000
1631435288.606427,180.68000000,1.78000000
1631435288.629148,180.69000000,0.30000000
1631435288.879217,180.68000000,7.00000000
1631435288.886375,180.68000000,1.62000000
1631435288.929445,180.68000000,3.76000000
1631435288.940642,180.68000000,8.00000000
1631435288.98053,180.68000000,1.24000000
1631435289.0379179,180.68000000,13.35000000
1631435289.048106,180.68000000,2.85000000
1631435289.0794098,180.68000000,41.00000000
1631435289.181416,180.68000000,16.00000000
1631435289.182892,180.68000000,22.00000000
1631435289.183584,180.68000000,11.00000000
1631435289.184603,180.68000000,11.00000000
1631435289.185247,180.68000000,35.00000000
1631435289.185896,180.68000000,83.00000000
1631435289.186383,180.68000000,39.00000000
1631435289.2102242,180.68000000,7.00000000
1631435289.234308,180.68000000,2.80000000
1631435289.2497332,180.68000000,10.00000000
1631435289.253591,180.68000000,16.00000000
1631435289.301883,180.68000000,55.38000000
1631435289.3819468,180.68000000,3.00000000
1631435289.383756,180.68000000,0.50000000
1631435289.390398,180.68000000,1.50000000
1631435289.429287,180.68000000,10.61000000
1631435289.4519439,180.68000000,54.50000000
1631435289.479218,180.68000000,4.28000000
1631435289.480608,180.68000000,11.10000000
1631435289.5292969,180.68000000,25.25000000
1631435289.532293,180.68000000,5.06000000
1631435289.541474,180.68000000,22.00000000
1631435289.6799638,180.68000000,6.60000000
1631435289.7414432,180.68000000,6.60000000
1631435289.75542,180.68000000,13.45000000
1631435289.784748,180.68000000,12.52000000
1631435289.861057,180.68000000,3.00000000
1631435289.8948538,180.68000000,16.62000000
1631435289.93389,180.68000000,8.13000000
1631435290.431539,180.68000000,8.25000000
1631435290.681507,180.68000000,5.77000000
1631435290.97929,180.68000000,11.55000000
1631435291.229855,180.68000000,10.36000000
1631435291.281646,180.68000000,4.00000000
1631435291.329192,180.68000000,12.95000000
1631435291.383322,180.68000000,1.80000000
1631435291.479226,180.68000000,3.99000000
1631435291.630398,180.68000000,3.71000000
1631435291.7837498,180.68000000,5.18000000
1631435291.9303539,180.68000000,12.10000000
1631435291.930933,180.68000000,0.18000000
1631435291.931387,180.68000000,0.63000000
1631435291.9318101,180.68000000,15.59000000
1631435291.932236,180.68000000,1.40000000
1631435292.0839648,180.68000000,6.16000000
1631435293.280473,180.68000000,9.61000000
1631435293.3332381,180.68000000,3.00000000
1631435293.4402912,180.68000000,3.00000000
1631435294.080519,180.68000000,1.10000000
1631435294.2363,180.68000000,2.41000000
1631435294.3458052,180.69000000,0.06000000
1631435294.68062,180.69000000,3.19000000
1631435295.03019,180.68000000,3.00000000
1631435295.234815,180.68000000,13.74000000
1631435295.279326,180.68000000,2.86000000
1631435295.496358,180.68000000,18.00000000
1631435295.530174,180.68000000,2.93000000
1631435295.530661,180.68000000,5.31000000
1631435295.830281,180.68000000,1.77000000
1631435296.129386,180.68000000,6.29000000
1631435296.179244,180.68000000,5.00000000
1631435296.336999,180.69000000,1.75000000
1631435296.337739,180.69000000,0.15000000
1631435296.4792871,180.68000000,5.00000000
1631435296.481201,180.69000000,0.06000000
1631435296.530833,180.69000000,0.50000000
1631435297.2793899,180.68000000,13.16000000
1631435297.329512,180.68000000,12.85000000
1631435297.3801541,180.68000000,4.85000000
1631435297.732994,180.68000000,8.00000000
1631435297.898394,180.68000000,7.00000000
1631435297.929423,180.68000000,0.18000000
1631435297.979413,180.68000000,4.00000000
1631435298.00781,180.68000000,11.13000000
1631435298.029351,180.68000000,12.16000000
1631435298.039274,180.68000000,1.00000000
1631435298.229837,180.68000000,0.25000000
1631435298.4922419,180.69000000,1.00000000
1631435298.579317,180.68000000,2.55000000
1631435298.8312168,180.68000000,1.28000000
1631435302.494057,180.69000000,4.00000000
1631435302.495309,180.69000000,8.00000000
1631435302.49571,180.70000000,0.18000000
1631435302.496075,180.70000000,1.97000000
1631435302.496425,180.73000000,8.40000000
1631435303.429545,180.69000000,0.06000000
1631435303.5294662,180.72000000,1.00000000
1631435304.7263901,180.71000000,1.55000000
1631435306.376195,180.79000000,12.03000000
1631435306.3769112,180.80000000,0.24000000
1631435306.377455,180.80000000,8.40000000
1631435306.3779159,180.80000000,8.17000000
1631435306.378479,180.83000000,15.86000000
1631435306.5413089,180.72000000,0.40000000
1631435307.731668,180.81000000,0.40000000
1631435307.876252,180.78000000,5.64000000
1631435307.8817081,180.78000000,5.50000000
1631435307.891341,180.78000000,2.64000000
1631435307.8920698,180.78000000,0.50000000
1631435308.296009,180.77000000,1.68000000
1631435308.329062,180.77000000,1.31000000
1631435308.436756,180.77000000,1.00000000
1631435309.0762072,180.77000000,1.27000000
1631435310.756495,180.76000000,1.30000000
1631435310.926191,180.69000000,0.10000000
1631435311.048824,180.69000000,0.10000000
1631435311.049797,180.68000000,0.97000000
1631435311.476157,180.68000000,7.00000000
1631435312.076278,180.72000000,6.12000000
1631435313.0061,180.69000000,4.25000000
1631435313.076297,180.69000000,1.91000000
1631435313.226366,180.69000000,2.26000000
1631435313.36206,180.69000000,0.38000000
1631435313.976341,180.71000000,2.07000000
1631435314.3958578,180.76000000,20.16000000
1631435314.396631,180.80000000,1.13000000
1631435314.726304,180.77000000,0.98000000
1631435315.254665,180.72000000,5.92000000
1631435315.4263098,180.72000000,0.77000000
1631435317.6518981,180.77000000,0.24000000
1631435319.226291,180.68000000,30.00000000
1631435319.24372,180.68000000,14.83000000
1631435320.386963,180.68000000,11.87000000
1631435320.442639,180.68000000,23.00000000
1631435320.45101,180.68000000,14.00000000
1631435320.681188,180.68000000,12.27000000
1631435320.742334,180.68000000,7.00000000
1631435320.832791,180.68000000,3.00000000
1631435320.844069,180.68000000,2.00000000
1631435320.986229,180.68000000,19.00000000
1631435321.082774,180.68000000,1.73000000
1631435321.1312141,180.68000000,3.00000000
1631435321.176287,180.68000000,26.89000000
1631435321.731086,180.68000000,3.97000000
1631435322.426398,180.71000000,1.00000000
1631435324.047599,180.71000000,0.10000000
1631435324.0484428,180.71000000,0.20000000
1631435324.048894,180.75000000,1.93000000
1631435324.731637,180.72000000,20.44000000
1631435324.732299,180.71000000,8.40000000
1631435324.776483,180.70000000,9.06000000
1631435324.777605,180.70000000,1.69000000
1631435325.292626,180.68000000,4.00000000
1631435325.358369,180.68000000,26.00000000
1631435325.376516,180.68000000,34.00000000
1631435325.378963,180.68000000,10.50000000
1631435325.387346,180.68000000,13.16000000
1631435325.43271,180.68000000,5.18000000
1631435325.746766,180.68000000,2.82000000
1631435327.326327,180.68000000,5.99000000
1631435327.426485,180.68000000,4.50000000
1631435327.427325,180.68000000,6.00000000
1631435327.4315178,180.68000000,1.50000000
1631435328.2461061,180.68000000,14.02000000
1631435328.776556,180.70000000,0.08000000
1631435328.832671,180.68000000,7.87000000
1631435329.1266072,180.68000000,6.40000000
1631435329.176388,180.68000000,2.00000000
1631435329.196598,180.68000000,8.29000000
1631435329.203926,180.68000000,17.81000000
1631435329.3426769,180.68000000,8.30000000
1631435329.4264052,180.68000000,2.02000000
1631435329.426985,180.68000000,1.98000000
1631435330.635791,180.68000000,3.24000000
1631435330.835843,180.68000000,0.25000000
1631435330.83712,180.68000000,0.10000000
1631435331.0434308,180.69000000,0.58000000
1631435333.579242,180.63000000,0.06000000
1631435333.580149,180.63000000,0.19000000
1631435333.5806,180.61000000,0.06000000
1631435333.581045,180.60000000,0.59000000
1631435334.482635,180.60000000,0.71000000
1631435334.7749178,180.60000000,1.51000000
1631435335.762112,180.59000000,5.92000000
1631435336.680309,180.63000000,0.21000000
1631435339.1469,180.64000000,5.00000000
1631435340.373309,180.67000000,0.26000000
1631435340.374033,180.68000000,2.47000000
1631435345.883585,180.62000000,1.00000000
1631435346.423535,180.64000000,2.83000000
1631435346.4243898,180.67000000,9.78000000
1631435346.477172,180.69000000,12.83000000
1631435346.496681,180.69000000,5.00000000
1631435346.498732,180.69000000,6.00000000
1631435346.499707,180.69000000,3.00000000
1631435346.500376,180.69000000,10.00000000
1631435346.500889,180.69000000,13.00000000
1631435346.530427,180.69000000,13.38000000
1631435346.557119,180.69000000,1.03000000
1631435346.5867379,180.69000000,2.27000000
1631435346.5871959,180.61000000,1.03000000
1631435347.0568,180.69000000,1.03000000
1631435347.057608,180.69000000,0.81000000
1631435347.5340958,180.65000000,1.94000000
1631435347.7039518,180.71000000,1.26000000
1631435348.695901,180.72000000,0.08000000
1631435350.994666,180.72000000,0.09000000
1631435351.423556,180.71000000,1.19000000
1631435352.079871,180.66000000,0.75000000
1631435353.17346,180.72000000,0.08000000
1631435353.256133,180.72000000,0.10000000
1631435354.4235342,180.71000000,1.10000000
1631435355.347489,180.66000000,2.00000000
1631435355.5234702,180.72000000,0.11000000
1631435357.7910452,180.70000000,0.12000000
1631435358.303357,180.68000000,0.18000000
1631435358.785229,180.63000000,4.43000000
